Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,joint_feedback,Context Labels
1078,22,"Beautiful dress, just not for me","This dress is really gorgeous, really fun and beautifully made. i'm typically an 8petite (140lbs, 5'4"", 34dd) so i got this in an 8 and it was huge on me. there was so much extra room in the chest and the back and it was much too long for me. even if i sized down, it feels a little age inappropriate for me. i'm 21, and it felt very conservative and unflattering.  i think this dress is excellent, just not for me.",3,1,6,General Petite,Dresses,Dresses,"Beautiful dress, just not for me This dress is really gorgeous, really fun and beautifully made. i'm typically an 8petite (140lbs, 5'4"", 34dd) so i got this in an 8 and it was huge on me. there was so much extra room in the chest and the back and it was much too long for me. even if i sized down, it feels a little age inappropriate for me. i'm 21, and it felt very conservative and unflattering.  i think this dress is excellent, just not for me.",beautiful dress
1078,29,"Beautiful dress, terrible zipper","I loved the look of the dress. it's a very flattering design. however, i absolutely hate the side zipper. every time i have worn it, the zipper will get stuck and it is a struggle to get it up. the side tie is a very cute touch, but you definitely have to figure out the best way to tie it, so you don't have a huge bump of fabric on your back. having said all this, i still did get a lot of compliments from this dress. i do wish the dress had a lining.",3,1,0,General,Dresses,Dresses,"Beautiful dress, terrible zipper I loved the look of the dress. it's a very flattering design. however, i absolutely hate the side zipper. every time i have worn it, the zipper will get stuck and it is a struggle to get it up. the side tie is a very cute touch, but you definitely have to figure out the best way to tie it, so you don't have a huge bump of fabric on your back. having said all this, i still did get a lot of compliments from this dress. i do wish the dress had a lining.",beautiful dress|comfortable fabric
1078,23,The most darling little dress!,"I bought this dress as soon as i received the retailer catalogue. i rushed to the store because i absolutely fell in love with it. when i tried it on, i went a complete size down. i'm usually an 8, but i snagged this beauty in a 6. the top part really does run larger, so unless you have really broad shoulders, you'll need to size down. the sleeves hit my arms at a nice place, and the little tie in the front is awesome, because not only is it an interesting detail, it can be loosened or tightened d",5,1,3,General,Dresses,Dresses,"The most darling little dress! I bought this dress as soon as i received the retailer catalogue. i rushed to the store because i absolutely fell in love with it. when i tried it on, i went a complete size down. i'm usually an 8, but i snagged this beauty in a 6. the top part really does run larger, so unless you have really broad shoulders, you'll need to size down. the sleeves hit my arms at a nice place, and the little tie in the front is awesome, because not only is it an interesting detail, it can be loosened or tightened d",fit dress|small fit
1078,25,Adorable!!!,"Ok...so after reading the other reviews, i'm sad to say i rated this as ""runs small"" only because i usually buy one or two sizes smaller in maeve than i settled on with this dress. it's actually an adorable dress but i'm sure you have to have the right figure. i don't think any one woman has the same figure as another and this dress is made for someone with a very definite hourglass figure. i have a large chest, a moderate middle and large hips. i really loved both sizes but i chose to size up b",4,1,7,General,Dresses,Dresses,"Adorable!!! Ok...so after reading the other reviews, i'm sad to say i rated this as ""runs small"" only because i usually buy one or two sizes smaller in maeve than i settled on with this dress. it's actually an adorable dress but i'm sure you have to have the right figure. i don't think any one woman has the same figure as another and this dress is made for someone with a very definite hourglass figure. i have a large chest, a moderate middle and large hips. i really loved both sizes but i chose to size up b",fit dress
1078,49,Cute summer dress,Really cute fun print. nice summer dress..,5,1,0,General,Dresses,Dresses,Cute summer dress Really cute fun print. nice summer dress..,cute dress
1078,40,"Pretty print, strange fit","Totally bummed. the pretty print doesn't outweigh the very odd fit of this dress. makes you look really top heavy and even the print, which looks so cute online, looks muddled in person. sadly, went right back.",1,0,6,General,Dresses,Dresses,"Pretty print, strange fit Totally bummed. the pretty print doesn't outweigh the very odd fit of this dress. makes you look really top heavy and even the print, which looks so cute online, looks muddled in person. sadly, went right back.",fit dress|loose fit
1078,26,Fun day dress,"I have to agree with another poster who was dissapointed about the dress not being lined....i mean, any dress over $50 should at least be lined! but, overall this is an adorable dress, very flattering and so fun for summer! if it were lined i would have purchased, but that's all personal preference as i cannot stand having to wear a slip!",4,1,2,General,Dresses,Dresses,"Fun day dress I have to agree with another poster who was dissapointed about the dress not being lined....i mean, any dress over $50 should at least be lined! but, overall this is an adorable dress, very flattering and so fun for summer! if it were lined i would have purchased, but that's all personal preference as i cannot stand having to wear a slip!",fun dress
1078,57,Cute dress,"This dress is cute and i will wear it to work. i only decided to keep it because i got the sale price and an additional 40 percent off. the print is cute, but a little bit odd, it's a swimmer in a cap. the tie is fun.",3,1,1,General,Dresses,Dresses,"Cute dress This dress is cute and i will wear it to work. i only decided to keep it because i got the sale price and an additional 40 percent off. the print is cute, but a little bit odd, it's a swimmer in a cap. the tie is fun.",cute dress
1078,62,Charming and delightful!,"This dress is the opitome of summer! day or night, running errands during the day to a casual night out this dress will be that go to favorite. i feel it runs small on the top, i am large busted and i sized up for this reason and it still could be roomier...i wear a size 10 on top and for referance i got the 12. i will keep it as it is not uncomfortable but for a drees that lends to a drape on top i wish they would have made it roomier....imhave never had this issue with mauve as it is one of my",5,1,0,General,Dresses,Dresses,"Charming and delightful! This dress is the opitome of summer! day or night, running errands during the day to a casual night out this dress will be that go to favorite. i feel it runs small on the top, i am large busted and i sized up for this reason and it still could be roomier...i wear a size 10 on top and for referance i got the 12. i will keep it as it is not uncomfortable but for a drees that lends to a drape on top i wish they would have made it roomier....imhave never had this issue with mauve as it is one of my",unique dress|large bust
1078,33,Different and fun,"I really liked this dress online and i loved it in person. the print is different, the waist is synched, skirt is full. has a very feminine shape. definitely a special piece. runs large. i'm usually a 6 in dresses and an 8 in skirts. i'm 5-5"" 136#s, 34c and then 6 was noticeably too big. size 4 fit perfect (and i'm no size 4). no sleeves will make if easy to add a denim jacket or a cardigan. it hits approx 3-4"" above the knees, but has a conservative high neckline and back is covered. good quali",5,1,1,General,Dresses,Dresses,"Different and fun I really liked this dress online and i loved it in person. the print is different, the waist is synched, skirt is full. has a very feminine shape. definitely a special piece. runs large. i'm usually a 6 in dresses and an 8 in skirts. i'm 5-5"" 136#s, 34c and then 6 was noticeably too big. size 4 fit perfect (and i'm no size 4). no sleeves will make if easy to add a denim jacket or a cardigan. it hits approx 3-4"" above the knees, but has a conservative high neckline and back is covered. good quali",fit dress|medium fit
1078,44,Pretty in pink,"I made a visit to the store specifically to try on this dress and it was a disappointment for me. i tried on size 6 regular (i'm 34b, 26 waist, 36 hips) and i could not zip the dress up half way. the zipper is on the side, but it's more to the back which i have to stretch my arms all the way back to reach it. it stopped at my waist and was too tight for me to zip up anymore. i tried on an 8 regular and the entire dress was huge. (i'm 34b, 26 waist, 36 hips). i like the regular size because the l",3,1,1,General,Dresses,Dresses,"Pretty in pink I made a visit to the store specifically to try on this dress and it was a disappointment for me. i tried on size 6 regular (i'm 34b, 26 waist, 36 hips) and i could not zip the dress up half way. the zipper is on the side, but it's more to the back which i have to stretch my arms all the way back to reach it. it stopped at my waist and was too tight for me to zip up anymore. i tried on an 8 regular and the entire dress was huge. (i'm 34b, 26 waist, 36 hips). i like the regular size because the l",pink dress|fit style|small waist
1078,48,Great summer dress,I love this dress. the pattern is super cute and looks great with a jean jacket and comfy sandals or white sneakers. tons of compliments!!,5,1,1,General,Dresses,Dresses,Great summer dress I love this dress. the pattern is super cute and looks great with a jean jacket and comfy sandals or white sneakers. tons of compliments!!,awesome dress
1078,35,"Great print, awkward cut","I tried this dress on in the store, prepared to buy this lovely piece. i feel that it should have been a few inches longer, it would look more proportionate. next, the tie is really difficult to place, but it creates some great detail to the front and back. it wrinkles easily, i can see it would need to be ironed before each wear. lastly it is not lined, what a bummer, at least the skirt could be lined. but, it does have pockets, that is sweet.",3,0,3,General,Dresses,Dresses,"Great print, awkward cut I tried this dress on in the store, prepared to buy this lovely piece. i feel that it should have been a few inches longer, it would look more proportionate. next, the tie is really difficult to place, but it creates some great detail to the front and back. it wrinkles easily, i can see it would need to be ironed before each wear. lastly it is not lined, what a bummer, at least the skirt could be lined. but, it does have pockets, that is sweet.",tunic dress
1078,35,Awesome dress!,"I am so crazy about this dress. i got it in the mail today and just love it!  no, it's not lined but it's not see through so no big deal. i was afraid the tie would add bulk but i look very thin. i just need to call for a price adjustment since i payed full price!",5,1,0,General,Dresses,Dresses,"Awesome dress! I am so crazy about this dress. i got it in the mail today and just love it!  no, it's not lined but it's not see through so no big deal. i was afraid the tie would add bulk but i look very thin. i just need to call for a price adjustment since i payed full price!",awesome dress
1078,41,,,4,0,0,General,Dresses,Dresses, ,No text to analyse
1078,41,Dainty and darling,"I love the dress overall, however, found it a tad snug in the bust area. overall, a beautiful dress to own.",4,1,7,General,Dresses,Dresses,"Dainty and darling I love the dress overall, however, found it a tad snug in the bust area. overall, a beautiful dress to own.",beautiful dress|large bust
1078,60,Adorable girly dress,"I love this dress. it is exactly my style, which is probably why i love it: girly, frilly, flowy... i love how much material it has. it flows and twirls in such a nice way because of the amount of fabric. it's the right length that the amount of material is not overwhelming - i'm 5'5"" and it hits just above my knees. i am currently 6 months pregnant, and it's plenty roomy to fit now, and will also mask the post-baby belly this summer. the only 2 cons, and the other reviewers touched on these as",5,1,5,General,Dresses,Dresses,"Adorable girly dress I love this dress. it is exactly my style, which is probably why i love it: girly, frilly, flowy... i love how much material it has. it flows and twirls in such a nice way because of the amount of fabric. it's the right length that the amount of material is not overwhelming - i'm 5'5"" and it hits just above my knees. i am currently 6 months pregnant, and it's plenty roomy to fit now, and will also mask the post-baby belly this summer. the only 2 cons, and the other reviewers touched on these as",adorable dress|fit style|comfy fit|pretty fabric
1078,39,Beautiful and unique,"Great style and the color, can be dressed up or down. i love it!",5,1,1,General,Dresses,Dresses,"Beautiful and unique Great style and the color, can be dressed up or down. i love it!",awesome dress|unique style
1078,36,Great transition dress,"Very charming, well made and comfortable. it is a heavier material with a slip so it's a great spring dress if you have cooler days but i could see in the summer if you have 80f + temps it could be a little warm. i have a 34c/d chest and i didn't find it too snug like the other reviewer. pretty tts for maeve.",4,1,4,General Petite,Dresses,Dresses,"Great transition dress Very charming, well made and comfortable. it is a heavier material with a slip so it's a great spring dress if you have cooler days but i could see in the summer if you have 80f + temps it could be a little warm. i have a 34c/d chest and i didn't find it too snug like the other reviewer. pretty tts for maeve.",fun dress
1078,39,Does really run large,"I found this dress to run large (like the other reviewers have mentioned). the quality is really nice, and the sweater fabric is a nice touch. it hit me right above the knee, and i an 5'5"". it is a purplish pink (as pictured). if it fits you properly, you will be pleased with the quality, color and unique style.",4,0,0,General Petite,Dresses,Dresses,"Does really run large I found this dress to run large (like the other reviewers have mentioned). the quality is really nice, and the sweater fabric is a nice touch. it hit me right above the knee, and i an 5'5"". it is a purplish pink (as pictured). if it fits you properly, you will be pleased with the quality, color and unique style.",fit dress|fit style|medium fit
1078,29,So cute and comfortable!,"I'm 5'5"" and got the m. i thought i'd need the petite but i decided to try on the regular m in the store and the length was fine (mid calf). i gave a 3 for quality though because all the ones in my store were tearing in the back where the shoulders meet the back. i bought it anyway because it looked like an easy fix and it was so darn cute and comfortable on!",4,1,2,General,Dresses,Dresses,"So cute and comfortable! I'm 5'5"" and got the m. i thought i'd need the petite but i decided to try on the regular m in the store and the length was fine (mid calf). i gave a 3 for quality though because all the ones in my store were tearing in the back where the shoulders meet the back. i bought it anyway because it looked like an easy fix and it was so darn cute and comfortable on!",Context not found
1078,42,I can wear a jumpsuit?!?!,"I never would have thought that i could wear a jumpsuit and it actually look good on me, but this is it!!! the fabric is weighted some so it lays very flattering and is very comfortable. the sash can be tied several ways-front, back, or side. i will be traveling in this to the beach and pairing it with an retailer wrap, and then wearing it alone with sandals once we exit the freezing airplanes. a racer back bra works great with this piece and the pockets are an added bonus. it looks like a d",5,1,2,General,Dresses,Dresses,"I can wear a jumpsuit?!?! I never would have thought that i could wear a jumpsuit and it actually look good on me, but this is it!!! the fabric is weighted some so it lays very flattering and is very comfortable. the sash can be tied several ways-front, back, or side. i will be traveling in this to the beach and pairing it with an retailer wrap, and then wearing it alone with sandals once we exit the freezing airplanes. a racer back bra works great with this piece and the pockets are an added bonus. it looks like a d",Context not found
1078,58,,"I personally love this romper. there's a lot of fabric to it, so it feels lush and substantial. and the pockets! they're so roomy i actually couldn't find my phone for a hot second. the crotch of the legs (because, yes, this thing is actually pants) is very long and so i was very comfortable sitting.

the two things i don't love about this piece include the downfall of all rompers imo: not bathroom-break friendly. you basically have to disrobe. and since the legs are so long, you end up clingi",3,0,1,General,Dresses,Dresses," I personally love this romper. there's a lot of fabric to it, so it feels lush and substantial. and the pockets! they're so roomy i actually couldn't find my phone for a hot second. the crotch of the legs (because, yes, this thing is actually pants) is very long and so i was very comfortable sitting.

the two things i don't love about this piece include the downfall of all rompers imo: not bathroom-break friendly. you basically have to disrobe. and since the legs are so long, you end up clingi",Context not found
1078,39,Comfortable,"I ordered the xxs petite (only size in petite left at the tme0 and that was right for me. i usually (should say used t) get xs but with the looser styles lately, xxs seems to fit me better. hte leg hem falls below my knee, but not too low on the calf. the waist is comfortable, hte weird part is the fabric, the sash part seems to be lighter and the softer part is on the inside so it would seem.

for reference, i am 115 lbs, 30dd, 26.5 in waist.",4,1,0,General,Dresses,Dresses,"Comfortable I ordered the xxs petite (only size in petite left at the tme0 and that was right for me. i usually (should say used t) get xs but with the looser styles lately, xxs seems to fit me better. hte leg hem falls below my knee, but not too low on the calf. the waist is comfortable, hte weird part is the fabric, the sash part seems to be lighter and the softer part is on the inside so it would seem.

for reference, i am 115 lbs, 30dd, 26.5 in waist.",fit style|loose fit|small waist
1078,51,Fantastic,This is really flattering. it's one of the best purchases i've made through retailer. i know it will work with a lot of different body types. the medium fit me well. i bought a petite version by mistake but it still fits.,4,1,4,General,Dresses,Dresses,Fantastic This is really flattering. it's one of the best purchases i've made through retailer. i know it will work with a lot of different body types. the medium fit me well. i bought a petite version by mistake but it still fits.,medium fit
1078,27,Exquisite!,"This is one of those rare garments that is actually as flattering on me as it looks on the model. just like the picture, it hangs like a dress and emphasizes my curves without seeming too revealing. the weight of the fabric creates graceful movement, while the loose cut keeps it cool and breezy. for reference, i am 5'4"" and curvy (34d, 35x28x39), and i ordered a small petite. this is a smaller size than i would wear in most styles, but it fits almost like it was made for me. the tie hits slightl",5,1,3,General,Dresses,Dresses,"Exquisite! This is one of those rare garments that is actually as flattering on me as it looks on the model. just like the picture, it hangs like a dress and emphasizes my curves without seeming too revealing. the weight of the fabric creates graceful movement, while the loose cut keeps it cool and breezy. for reference, i am 5'4"" and curvy (34d, 35x28x39), and i ordered a small petite. this is a smaller size than i would wear in most styles, but it fits almost like it was made for me. the tie hits slightl",flatter dress|fit style|fit be|comfy fit|pretty fabric
1078,42,Wonderful & comfy,"This lovely number met all my expectations. ordered an xl, and glad i did. the fabric and styling has flattering drape and it can be dressed up or worn for a casual night out. if it was available in another classic color, or a subtle neutral pattern i'd probably purchase a second one (hint hint retailer).",5,1,1,General,Dresses,Dresses,"Wonderful & comfy This lovely number met all my expectations. ordered an xl, and glad i did. the fabric and styling has flattering drape and it can be dressed up or worn for a casual night out. if it was available in another classic color, or a subtle neutral pattern i'd probably purchase a second one (hint hint retailer).",comfy dress|comfy fit|comfortable fabric
1078,41,Super flattering romper,"You can?t go wrong with this one. it?s is super flattering. the size medium fit perfectly. for reference, i have a 38in chest (32 ff) and in the medium i was not over exposed, and it can be worn with a racing back bra with it not showing. i wish it came i more colors. please retailer?make this one in more colors.",5,1,0,General,Dresses,Dresses,"Super flattering romper You can?t go wrong with this one. it?s is super flattering. the size medium fit perfectly. for reference, i have a 38in chest (32 ff) and in the medium i was not over exposed, and it can be worn with a racing back bra with it not showing. i wish it came i more colors. please retailer?make this one in more colors.",large bust
1078,49,Love it,I'm not a big fan of rompers but love this one. it is very flattering and comfortable. i love that you can dress it up with some heels and accessorizes or more casual with flats.,5,1,0,General,Dresses,Dresses,Love it I'm not a big fan of rompers but love this one. it is very flattering and comfortable. i love that you can dress it up with some heels and accessorizes or more casual with flats.,flatter dress
1078,36,The best,"Okay, so i have an upcoming day of travel with four kids, a husband on crutches, and a flight leaving at 6am for which i have to leave my house at 4am, followed immediately by a le cirque show upon our arrival. i've been looking for something to wear during this chaos and this is it. the fabric is dreamy-soft, and the drape, perfect. yes, it looks like a dress, but i am happy for the conservative pants/jumpsuit it actually is. the pockets hold my phone without sagging, and i can wear sneakers du",5,1,2,General,Dresses,Dresses,"The best Okay, so i have an upcoming day of travel with four kids, a husband on crutches, and a flight leaving at 6am for which i have to leave my house at 4am, followed immediately by a le cirque show upon our arrival. i've been looking for something to wear during this chaos and this is it. the fabric is dreamy-soft, and the drape, perfect. yes, it looks like a dress, but i am happy for the conservative pants/jumpsuit it actually is. the pockets hold my phone without sagging, and i can wear sneakers du",best dress|comfortable fabric
1078,39,Amazing comfy and a dream!,This fit me perfectly with a little room but think it's meant to be this way so easier to get on and off. this feels like a dream and is very good quality. definitely a heavier piece but i like that. it is so very flattering and drapes beautifully to hide my tummy. the back is adorable too! retailer hit it out of park with this one! grab it before it's too late! i'm a 36ddd and size 14 and the large fit perfectly,5,1,19,General,Dresses,Dresses,Amazing comfy and a dream! This fit me perfectly with a little room but think it's meant to be this way so easier to get on and off. this feels like a dream and is very good quality. definitely a heavier piece but i like that. it is so very flattering and drapes beautifully to hide my tummy. the back is adorable too! retailer hit it out of park with this one! grab it before it's too late! i'm a 36ddd and size 14 and the large fit perfectly,fit style|fit be|comfy fit
1078,46,,Just a heads up - this is a romper - pants and not a dress! you can't tell from the pictures. i ordered thinking it was a dress but it's actually ... culottes? i'm not sure what you would call it. the pull on styling was awkward and the sash was bulky. it definitely goes back!,3,0,42,General,Dresses,Dresses, Just a heads up - this is a romper - pants and not a dress! you can't tell from the pictures. i ordered thinking it was a dress but it's actually ... culottes? i'm not sure what you would call it. the pull on styling was awkward and the sash was bulky. it definitely goes back!,loose dress
1078,26,Love it!,"As everyone said, the fabric weighs and therefore the romper is flowing gracefully. and it is real soft. you can wear it without bra. it looks so flattering but still feels so comfortable. it is the reason that i placed an order online and it is also the first piece out of the package that i paired with excitement and went out full of contentment. the only thing is that i received mine with the place where the two bands meet with the back broken. i had to sew them all together. it almost felt li",4,1,0,General,Dresses,Dresses,"Love it! As everyone said, the fabric weighs and therefore the romper is flowing gracefully. and it is real soft. you can wear it without bra. it looks so flattering but still feels so comfortable. it is the reason that i placed an order online and it is also the first piece out of the package that i paired with excitement and went out full of contentment. the only thing is that i received mine with the place where the two bands meet with the back broken. i had to sew them all together. it almost felt li",comfortable fabric
1078,35,"Great concept, but...","I really wanted to love this, but the length of the pants was so awkward and dowdy. if they were longer or shorter, this would be a win. nice fabric, not too clingy so it is attractive on top and hips.",3,1,1,General,Dresses,Dresses,"Great concept, but... I really wanted to love this, but the length of the pants was so awkward and dowdy. if they were longer or shorter, this would be a win. nice fabric, not too clingy so it is attractive on top and hips.",comfortable fabric
1078,30,Really happy!,"I love this! it is comfortable, flowing and reminds me of glamorous women in 1970's movies. i especially love that is completely looks like a shirt (its pants) because i don't have to worry about my skirt flying up as i race around the city. bra// no bra doesn't matter, which i love. as someone with a larger bottom then top and am pretty tall, i usually have trouble finding one piece items that aren't too short in the crotch/waist zone. very roomy without looking like a sack.",5,1,2,General,Dresses,Dresses,"Really happy! I love this! it is comfortable, flowing and reminds me of glamorous women in 1970's movies. i especially love that is completely looks like a shirt (its pants) because i don't have to worry about my skirt flying up as i race around the city. bra// no bra doesn't matter, which i love. as someone with a larger bottom then top and am pretty tall, i usually have trouble finding one piece items that aren't too short in the crotch/waist zone. very roomy without looking like a sack.",Context not found
1078,63,Great first romper,"I've never owned a romper, and never had any desire to. but the classy design in black, soft, flowy fabric reeled me in, prompting me to push my boundaries a bit. i'm so glad i did. i don't think i have any other piece of clothing that makes me feel so classy or so fun, and certainly not at the same time. i wear it to work in an office environment with a cardigan, and the cardigan goes off after work as i run errands or play with the kids. i love it!! (and it even has pockets - i'm a sucker for",5,1,2,General,Dresses,Dresses,"Great first romper I've never owned a romper, and never had any desire to. but the classy design in black, soft, flowy fabric reeled me in, prompting me to push my boundaries a bit. i'm so glad i did. i don't think i have any other piece of clothing that makes me feel so classy or so fun, and certainly not at the same time. i wear it to work in an office environment with a cardigan, and the cardigan goes off after work as i run errands or play with the kids. i love it!! (and it even has pockets - i'm a sucker for",comfortable fabric
1078,55,Love it!,"Flattering, flowy, comfortable. the back strops have elastic so easy on and off. flows when you walk, the ties have two different types of black fabric, matching knit on one side, a matte crepe on the other. love the pockets, very versatile piece.",5,1,1,General,Dresses,Dresses,"Love it! Flattering, flowy, comfortable. the back strops have elastic so easy on and off. flows when you walk, the ties have two different types of black fabric, matching knit on one side, a matte crepe on the other. love the pockets, very versatile piece.",comfy fit|comfortable fabric
1078,44,To cute!!!,"I went to my local retailer store on saturday to pick up some new cute things that i had my eye on.
after collecting the items i came in for i saw this romper! i tried it on and it was 'amazing""
 comfortable , soft and so versatile!!! bonus!!! i left so tremendously happy!! it will be a win for 
many years to come!!!!!!!!!!!",5,1,18,General,Dresses,Dresses,"To cute!!! I went to my local retailer store on saturday to pick up some new cute things that i had my eye on.
after collecting the items i came in for i saw this romper! i tried it on and it was 'amazing""
 comfortable , soft and so versatile!!! bonus!!! i left so tremendously happy!! it will be a win for 
many years to come!!!!!!!!!!!",Context not found
1078,35,Rompers aren't for me,"I ordered this after seeing the rave reviews. it is not for me. just like the culottes i ordered, this romper makes me feel like a grandma. i said i'd recommend to others bc of the other reviews but again, this was not for me. i also didn't like the back of the romper. no way i could even get away with a racerback bra b/c it's so low cut. the good though- it is super comfortable and is a nice heavy fabric. tts also. i'm a med 8/10 and the medium was correct in this.",3,1,0,General,Dresses,Dresses,"Rompers aren't for me I ordered this after seeing the rave reviews. it is not for me. just like the culottes i ordered, this romper makes me feel like a grandma. i said i'd recommend to others bc of the other reviews but again, this was not for me. i also didn't like the back of the romper. no way i could even get away with a racerback bra b/c it's so low cut. the good though- it is super comfortable and is a nice heavy fabric. tts also. i'm a med 8/10 and the medium was correct in this.",Context not found
1078,34,Lovely dress for all seasons!,"This dress is fantastic! it's super flattering and very versatile. for reference, i am 5'4"" and 155 lbs, and usually a size 8 - 10 in retailer dresses. the size medium fit perfectly. highly recommend this item!",5,1,1,General,Dresses,Dresses,"Lovely dress for all seasons! This dress is fantastic! it's super flattering and very versatile. for reference, i am 5'4"" and 155 lbs, and usually a size 8 - 10 in retailer dresses. the size medium fit perfectly. highly recommend this item!",fit dress|fit be|medium fit
1078,45,Great spring/summer dress.,"I am excited for spring so i can wear this. i purchased the orange. it is actually more of a red, but i like it. colorful and flattering fit.",4,1,3,General,Dresses,Dresses,"Great spring/summer dress. I am excited for spring so i can wear this. i purchased the orange. it is actually more of a red, but i like it. colorful and flattering fit.",flatter dress
1078,64,Fabulous!,"This dress is so comfortable and looks so good. i love the low back and the swing in the skirt. i ordered the tangerine, which is really more red than orange. this is a simple, slip-on dress, perfect for traveling as it doesn't wrinkle. i will wear this often when the warm weather arrives.",5,1,10,General,Dresses,Dresses,"Fabulous! This dress is so comfortable and looks so good. i love the low back and the swing in the skirt. i ordered the tangerine, which is really more red than orange. this is a simple, slip-on dress, perfect for traveling as it doesn't wrinkle. i will wear this often when the warm weather arrives.",awesome dress
1078,33,I love this dress!,"This dress is lovely. i'm tempted to buy it in all of the patterns that i like, but i'm forcing myself to be economical. (i check regularly to see if it's on sale, however! then they're all mine!)
this dress is soft, comfortable, classy, and has the unique feature of having a low-cut back. my only complaint is that the holes for the arms droop sometimes so reveal my bra. this could be from my shape, however, because i am rather busty. the dress runs true to size and is easy to clean. it's one o",5,1,0,General,Dresses,Dresses,"I love this dress! This dress is lovely. i'm tempted to buy it in all of the patterns that i like, but i'm forcing myself to be economical. (i check regularly to see if it's on sale, however! then they're all mine!)
this dress is soft, comfortable, classy, and has the unique feature of having a low-cut back. my only complaint is that the holes for the arms droop sometimes so reveal my bra. this could be from my shape, however, because i am rather busty. the dress runs true to size and is easy to clean. it's one o",unique dress
1078,63,,"Lovely dress, fits great, very flattering, flirty, loved it so much ordered another one in a different color, can't wait for warm weather so i can wear these dresses",5,1,36,General,Dresses,Dresses," Lovely dress, fits great, very flattering, flirty, loved it so much ordered another one in a different color, can't wait for warm weather so i can wear these dresses",flatter dress|comfy fit
1078,27,Flimsy material,"I returned this dress because the material is so flimsy and thin. i was expecting higher quality, especially for the price. i was disappointed. it is a pretty dress and fit great, but i felt like i was wearing tissue paper.",2,0,2,General,Dresses,Dresses,"Flimsy material I returned this dress because the material is so flimsy and thin. i was expecting higher quality, especially for the price. i was disappointed. it is a pretty dress and fit great, but i felt like i was wearing tissue paper.",knit dress|pretty fabric|much material
1078,53,Almost like raiding audrey hepburn's closet,"First of all a caveat, i am not curvy at all. i am average height but petite in terms of features and bones and such. specifically, i am 5 feet 6 inches tall and about 123 pounds and boyishly shaped with a feminine and timeless style. all this means that i can get overwhelmed by dresses/clothes with a lot of fabric or large prints and such. if you are shaped like me, this dress will be perfect for you! it highlights your advantages (slim and petite) and give you curves (that i wish i had natural",5,1,3,General,Dresses,Dresses,"Almost like raiding audrey hepburn's closet First of all a caveat, i am not curvy at all. i am average height but petite in terms of features and bones and such. specifically, i am 5 feet 6 inches tall and about 123 pounds and boyishly shaped with a feminine and timeless style. all this means that i can get overwhelmed by dresses/clothes with a lot of fabric or large prints and such. if you are shaped like me, this dress will be perfect for you! it highlights your advantages (slim and petite) and give you curves (that i wish i had natural",fit dress|fit style|fit be|fit perfect
1078,39,"Fun, flirty, summery - love the color","Sadly, i had to keep only a few dresses, not all of them, so that one is in my wish list if my xs petite goes on sale in red and blue, i am pal so that is hte better color for me. i have not seen the green in eprson, but the neutral color is very nice too, if you are not into red.

materila: thin-ish, strecthy, super comfortable, may be cool in a cold area though, brr.

fit: xs petite fit perfectly everywhere, surprisingly, the shoulders are capped sleeves, i dind't exepct having them ""fall'",5,1,2,General,Dresses,Dresses,"Fun, flirty, summery - love the color Sadly, i had to keep only a few dresses, not all of them, so that one is in my wish list if my xs petite goes on sale in red and blue, i am pal so that is hte better color for me. i have not seen the green in eprson, but the neutral color is very nice too, if you are not into red.

materila: thin-ish, strecthy, super comfortable, may be cool in a cold area though, brr.

fit: xs petite fit perfectly everywhere, surprisingly, the shoulders are capped sleeves, i dind't exepct having them ""fall'",pink dress|sheer sleeves
1078,43,Easy to wear dress,"Purchased the blue motif colorway which (as other reviewers mentioned) is cream, mushroom, black (heavier lines) and very dark navy (grid part). looks good with both my cropped and duster-length black cardigan. print is a nice balance between neutral and interesting. a lighter weight knit but still opaque and skims over (versus clings to) the body

the fit is very flattering and forgiving. the rushed midsection is cut higher and lower on the side seam to give a more hourglass line. the scoop b",5,1,3,General,Dresses,Dresses,"Easy to wear dress Purchased the blue motif colorway which (as other reviewers mentioned) is cream, mushroom, black (heavier lines) and very dark navy (grid part). looks good with both my cropped and duster-length black cardigan. print is a nice balance between neutral and interesting. a lighter weight knit but still opaque and skims over (versus clings to) the body

the fit is very flattering and forgiving. the rushed midsection is cut higher and lower on the side seam to give a more hourglass line. the scoop b",simple dress
1078,40,Easy summer dress,"This is a great throw in your weekend bag summer dress. it runs a bit large, especially on the top, but i'll make it work. back is a bit low, so a cardigan would be required for office wear.",4,1,0,General,Dresses,Dresses,"Easy summer dress This is a great throw in your weekend bag summer dress. it runs a bit large, especially on the top, but i'll make it work. back is a bit low, so a cardigan would be required for office wear.",simple dress
1078,27,Bit disappointed,"I wanted to love this dress, the open back, the lightweight fabric, and fun print. perfect for spring and summer. it could be i'm too tiny for this dress, but the front of the dress wasn't flattering. it just hung and there was an odd tuck in the waist that made it look like it ballooned out under my chest above my waist.",3,1,0,General,Dresses,Dresses,"Bit disappointed I wanted to love this dress, the open back, the lightweight fabric, and fun print. perfect for spring and summer. it could be i'm too tiny for this dress, but the front of the dress wasn't flattering. it just hung and there was an odd tuck in the waist that made it look like it ballooned out under my chest above my waist.",flatter dress|pretty fabric|small waist
