,Feedback,Category,Confidence
483,pretty and sturdy i like the make of this dress the fabric be thick and light at the same time the cut be loose and flatter the different pattern be also very fun color be gorgeous nice detail the button be sturdy i try on both p and p not much difference in the i would go petite if you be on the short side the p be just a bite snugger near the chest but didn t gape the waist be definitely mean to be looser so don t expect a fit dress length be slightly above the knee,perfect dress,0.537285566329956
484,love this dress think the color would be too much but it actually isn t and be just so cute get a ton of compliment on it when i wear it the material be light but not see through at all the length be perfect and comfortable to sit around in this will be my go to dress this fall,perfect dress,0.5368576049804688
485,awe love oh my this dress fit wonderfully on so ready for autumn i have a big bust this dress do not split at the button,perfect dress,0.4720364809036255
486,darling dress i stumble upon this dress yesterday at the store and fell in love with it i wear it today with boot and receive tons of compliment it be light comfortable and flatter i love that it be machine washable too,perfect dress,0.5891878604888916
487,lovely dress i love this dress when i saw it online i could not wait until i see in one of the local store i buy it today unlike other review i think this dress run large i be a and buy the zero maeve tend to run large on me i would suggest that you try a size smaller it look very flatter,perfect dress,0.5145737528800964
488,my new favorite dress this dress rule so comfy and versatile flatter cut great with flats wedge booties boot with tights easily my new fav run large i be usually a and the be perfect after i steam it no button gap either i be a c,perfect dress,0.5559732913970947
489,there should be more love it i be curvy and it be very hard to find a dress that look easy and at the same time shape you the various cut of the different print be place in the right place in the body easy dress and beautiful there should be more dress in this style in different color combos,perfect dress,0.5291605591773987
490,,No text to anlalyse,1.0
491,on my wish list i try this on in the store in regular size i often need petite i think on this one i could go either way the cut be flatter fit and flare and the color be rich i like the flowery design good spring piece in my opinion as it have components of all kinds of season sleeveless and see though material buthe design part be almost like a fine corduroy very soft not too flimsy iether,petite size,0.47115558385849
492,very cute dress the dress be very cute probably more on the casual side i order the petite and it hit me a few inch above the knee which be what i want the material of the dress and under slip be a little thin but it look nice after i iron it the top part of the dress look great and show off my shoulder nicely,perfect dress,0.6087221503257751
493,perfect this dress be super flatter i love everything about it,perfect dress,0.6774886846542358
494,better in person the print and detail on this dress be so much better in person especially the neckline i agree with the previous reviewer in that it felt spring timey to me flatter fit and flare however the top run extremely small i be usually a in retailer dress and i could barely zip the over my bust but the be enormous rest of the dress fit fine but if you be large up top you might want to size up fabric do not stretch overall too cute to pass up for reference i be a dd,perfect dress,0.4991297125816345
495,versatile great spring winter color color of the dress match color on my monitor the neckline be sheer i be lbs d and order a size i think it fit perfect this be a great spring summer dress and can be wear with dress heel or flats for a dressier look it can also be worm with tennis shoe white converse be my choice for a more casual look i think this dress could also transition to a fall winter piece pair with tights and a suit jacket or cardigan also i love the pocket though i do see ho,perfect dress,0.55023193359375
496,really cute stress i love the pattern and feel that this dress you can easily dress up or dress down the neckline be the main reason why i buy the dress it be a dress that hit above my knees so i like how modest it be the slightly open back be also a nice touch it s a dress that can easily be dress up or dress down perfect spring dress,perfect dress,0.5733274221420288
497,my new favorite dress this dress fit me perfect the only complaint i have be that it be a little snug around the neck every now and then it be a little snug get in and out of the dress too overall the design be beautiful and it be definitely my new favorite,perfect dress,0.6049111485481262
498,kentucky derby dress really love the print of this dress and the eyelet detail around the neck very flatter,perfect dress,0.42029839754104614
499,,No text to anlalyse,1.0
500,i get several compliment when i wear this dress it s very comfortable and will be great for fall,perfect dress,0.5643157958984375
501,wish it have a little more shape a cute dress i do not have the issue with the slip be too tight i wish it have a little more shape to it while flowy it look a tiny bite tent like i still like it and wear it into fall with booties and boot,perfect dress,0.4512307643890381
502,flowy blue really comfortable dress to wear pretty flower design good fabric and ribbon detail be well place thankful it come with a cotton under slip because it s very sheer fabric and i didn t have to think of what to put underneath have wear it twice since it ship and i m really happy with my purchase online order and shipment be super fast too,perfect dress,0.5602610111236572
503,love this dress i purchase a petite size which fit great except for the slip the slip be at least inch shorter than dress super comfy and flatter perfect for fall with at pair of booties,petite size,0.5514732599258423
504,great blue slimming fit i really like this dress despite the somewhat gather skirt it have a clean line and doesn t add a lot of volume around the hips the blue be a great color the length be well above the knee but i m i can see wear this dress in the fall with leggings or tights and boot,perfect dress,0.5626429319381714
505,want to like it i have a hold horse dress similar to this one from about a year ago i love the swing fit without it look like a maternity dress the fit and style of this dress be wonderful it s the color that kill it for me i order the orange because i like the photo on the model when the dress arrive in the mail i could hardly take it out of the package and try it on the color be almost neon orange too much for this redhead hard to wear that bright neony color not sure,perfect dress,0.5547280311584473
506,didn t work this dress run small in the arm for me when i return it for a bigger size the dress i get have a huge rip in the decorative thread on the back i can t believe the product wasn t check for flaw this huge before ship i ask for another one in the same size we ll see if it too be defective,perfect dress,0.42356711626052856
507,have to return i love this dress and it fit perfectly i do not have any issue with the camisole be tight and i be really curvy i do however have a problem try to take it off it have no zipper and in order for me to get it over my head i have to stretch my shoulder to the point where i rip the back i go to the store and try on the larger size and rip that one too i try to take it off more delicately but i couldn t maybe it be me but this dress be too much hassle if i go any highe,terrible zipper,0.5489393472671509
508,great dress this dress be great wear now and into fall with boot and leggings it seem to have structure with the seam and be nicley flowy,perfect dress,0.6893355846405029
509,this dress can be casual or you can dress it up for go out i just love this dress,perfect dress,0.6128994226455688
510,pretty dress very pretty dress but the fit be not great i have to get help to take it off because it s tight in the shoulder,perfect dress,0.619248628616333
511,cute dress but terrible design flaw i purchase this dress yesterday and it s cute and fit great but the embroidery across the back rip as soon as i move my arm it s really delicate and strain anytime you lift your arm overhead or forward i m keep it anyway because the supersoft pretty slip that come with it be worth the sale price,perfect dress,0.5409706234931946
512,good fall dress nice dress to wear while season be transition,perfect dress,0.5955883264541626
513,little doll on the prarie love this dress online but my small pettie stature make me look like an orphan from the prairie,petite size,0.3887793719768524
514,recommend this product i get this online in a sale and couldn t wait to try it on at home it s so cute the fabric be a great print and the fit be swingy which i love i have a larger bust than waist and i m lbs i order my normal size and it fit perfectly i can t wait to wear it with booties this fall,nice fabric,0.3746616542339325
515,pretty color poor fit i love the color on this dress but i don t like the way it fit it be tight around the shoulder but the rest of the dress be really big and have no shape,perfect dress,0.5471624732017517
516,horrible fit i do not understand why they but a aline dress with a skin non aline camisole under the dress,perfect dress,0.4984784722328186
517,where be the slip be excite to receive this dress as i get it at a great price on sale the color be great and it fit pretty good but it come without a slip so disappoint to not receive the entire dress hence the star may send it back for this reason,perfect dress,0.49055376648902893
518,voluminous flow y material but fall just right i be usually an xsp or p but i order up one size p due to previous review complain about the tight slip however i definitely do not need to size up the slip be fine and the outer shell be billowy and i should have stick with my usual size when i put it on i be not in love due to the dress be so roomy but a second check in the mirror show that the fabric seam drape well and it overall look pretty cute it hit about inch above my knees and therefore seem pretty p,perfect dress,0.3852277994155884
519,cute dress this be a nice flowy dress that i plan to wear in the fall with long boot i love how light it feel,perfect dress,0.6103760600090027
520,the pattern be very cute from the front i like it but when i turn to the side you can see just how voluminous it be it end up look a bite tenty if it have just a bite more shape it would be perfect in the end not the most flatter,other pattern,0.35405007004737854
521,perfect fall dress dress be true to size have a build in liner with thin strap so it be not see through really cute on,perfect dress,0.6578955054283142
522,my new fave most comfortable and great look i get complement from everyone literally,perfect dress,0.4513716995716095
523,too billowy i really love this in the catalog the fabric and detail be very pretty however it s a lot of fabric without much form my husband suggest it for maternity not realize it have fit slip not for curvy hourglass have to send it back,nice fabric,0.4814494848251343
524,cute casual dress cute dress to throw on and go fit pretty true to size except for the slip underneath it s a little tight and i felt to short for the dress i end up wear a full slip i have under it and that work great,perfect dress,0.5974225997924805
525,very roomy i order this dress be in the yellow orange the color be pretty the pink detail be nice and that s about it the slip underneath be a form fit yellow cotton no big deal the dress itself run very large and in an unflattering way if i be pregnant it be perfect the material feel cheap to me and this along with the roomy fit be why this dress will be return,perfect dress,0.5191936492919922
526,great dress i buy this dress for fall and will get a lot of wear out of it the fit be perfect loose but structure plan to pair with booties over the come months,perfect dress,0.6100226640701294
527,cute and comfortable peasant dress i size up on this one and i m glad i do the slip for this dress be very small and in my normal size i doubt it would ve have even cover what need to be cover for a dress like this too work other than that this swing dress be adorable work appropriate and the pattern be sweet even though i order a instead of my usually the sleeves be a bite constrict but hit at the right spot i see myself throw this easy little number on a lot,perfect dress,0.5772863030433655
528,great dress nice loose fit dress to wear in the summer and to transition into the fall i have no problem with the slip be too tight lbs and go with my normal size it be loose through the body but size down would have make the dress too tight on my shoulder it s great with boot or flats,perfect dress,0.5255978107452393
529,this be a beautiful dress however it look awful on me i order the medium and it be huge also i look months pregnant not a good style for the short person,perfect dress,0.5750961303710938
530,great but not for me the dress be adorable and have a very nice fabric and a slip that go underneath it be just too big for me even as a swing dress,perfect dress,0.5544842481613159
531,great vintage pattern but what be they think oh such a classic retailer look for summer a vintage pattern on a crisp cotton fabric i be immediately draw to it but wait there be a sort of wrap around tie at the waist create the look of an apron yes it look like one be wear a full apron or scrub dress why this would have be sooo much better as a simple shift or a skirt blouse combo,perfect dress,0.4524909257888794
532,more con than pros the material be adorable and if it be available in a blouse with sleeves i would buy in a minute we have a pool and i think it would be cute to wear while entertain now the con i be long waisted and this strange tie knot high under the bustline give an odd lumpy look it run short and i can t imagine who think this design be a good idea there be no review when i order i be learn to try it on in the store and or read the review before invest i would say go up a,perfect dress,0.3778303265571594
533,cute lot of fabric i try the regular szie in store like the cut need petite though too long and a lot of fabric i be and lbs color unfortunatly looke aweful on my skin tone and wash me out would need to be more red the strip wash out the color nad dind t look flatter on me the cut do however so if you ahge a good hur to your skin good dress for you if you be palelike me i don t recommend ps love hte tie waist picture not asflattering as on person,perfect dress,0.509608268737793
534,great dress for summer this dress be gorgeous i take the advice of a previous reviewer and try one size down it fit perfectly i be usually between a or in retailer dress depend on the cut the size in this be great i be near the small chested side a b and there be still plenty of room in the top the swimmers on the dress be embroider and i didn t really notice until i saw the inside beautiful detail the dress be a lightweight cotton and great for warm weather its even more flatter to be a,perfect dress,0.5375569462776184
535,beautiful dress just not for me this dress be really gorgeous really fun and beautifully make i m typically an petite lbs dd so i get this in an and it be huge on me there be so much extra room in the chest and the back and it be much too long for me even if i size down it feel a little age inappropriate for me i m and it felt very conservative and unflattering i think this dress be excellent just not for me,perfect dress,0.5078203678131104
536,beautiful dress terrible zipper i love the look of the dress it s a very flatter design however i absolutely hate the side zipper every time i have wear it the zipper will get stick and it be a struggle to get it up the side tie be a very cute touch but you definitely have to figure out the best way to tie it so you don t have a huge bump of fabric on your back have say all this i still do get a lot of compliment from this dress i do wish the dress have a line,terrible zipper,0.649945855140686
537,the most darling little dress i buy this dress as soon as i receive the retailer catalogue i rush to the store because i absolutely fell in love with it when i try it on i go a complete size down i m usually an but i snag this beauty in a the top part really do run larger so unless you have really broad shoulder you ll need to size down the sleeves hit my arm at a nice place and the little tie in the front be awesome because not only be it an interest detail it can be loosen or tighten d,perfect dress,0.5756396055221558
538,adorable ok so after read the other review i m sad to say i rat this as run small only because i usually buy one or two size smaller in maeve than i settle on with this dress it s actually an adorable dress but i m sure you have to have the right figure i don t think any one woman have the same figure as another and this dress be make for someone with a very definite hourglass figure i have a large chest a moderate middle and large hips i really love both size but i choose to size up b,petite size,0.48704904317855835
539,cute summer dress really cute fun print nice summer dress,perfect dress,0.5646810531616211
540,pretty print strange fit totally bum the pretty print doesn t outweigh the very odd fit of this dress make you look really top heavy and even the print which look so cute online look muddle in person sadly go right back,perfect dress,0.5561766624450684
541,fun day dress i have to agree with another poster who be dissapointed about the dress not be line i mean any dress over should at least be line but overall this be an adorable dress very flatter and so fun for summer if it be line i would have purchase but that s all personal preference as i cannot stand have to wear a slip,perfect dress,0.5334365963935852
542,cute dress this dress be cute and i will wear it to work i only decide to keep it because i get the sale price and an additional percent off the print be cute but a little bite odd it s a swimmer in a cap the tie be fun,perfect dress,0.6203352808952332
543,charm and delightful this dress be the opitome of summer day or night run errands during the day to a casual night out this dress will be that go to favorite i feel it run small on the top i be large bust and i size up for this reason and it still could be roomier i wear a size on top and for referance i get the i will keep it as it be not uncomfortable but for a drees that lend to a drape on top i wish they would have make it roomier imhave never have this issue with mauve as it be one of my,perfect dress,0.5426508784294128
544,different and fun i really like this dress online and i love it in person the print be different the waist be synched skirt be full have a very feminine shape definitely a special piece run large i m usually a in dress and an in skirt i m s c and then be noticeably too big size fit perfect and i m no size no sleeves will make if easy to add a denim jacket or a cardigan it hit approx above the knees but have a conservative high neckline and back be cover good quali,perfect dress,0.5383618474006653
545,pretty in pink i make a visit to the store specifically to try on this dress and it be a disappointment for me i try on size regular i m b waist hips and i could not zip the dress up half way the zipper be on the side but it s more to the back which i have to stretch my arm all the way back to reach it it stop at my waist and be too tight for me to zip up anymore i try on an regular and the entire dress be huge i m b waist hips i like the regular size because the l,perfect dress,0.5182449817657471
546,great summer dress i love this dress the pattern be super cute and look great with a jean jacket and comfy sandals or white sneakers tons of compliment,perfect dress,0.6140435934066772
547,great print awkward cut i try this dress on in the store prepare to buy this lovely piece i feel that it should have be a few inch longer it would look more proportionate next the tie be really difficult to place but it create some great detail to the front and back it wrinkle easily i can see it would need to be iron before each wear lastly it be not line what a bummer at least the skirt could be line but it do have pocket that be sweet,perfect dress,0.4774860739707947
548,awesome dress i be so crazy about this dress i get it in the mail today and just love it no it s not line but it s not see through so no big deal i be afraid the tie would add bulk but i look very thin i just need to call for a price adjustment since i pay full price,perfect dress,0.4972894787788391
549,,No text to anlalyse,1.0
550,dainty and darling i love the dress overall however find it a tad snug in the bust area overall a beautiful dress to own,perfect dress,0.5651583075523376
551,adorable girly dress i love this dress it be exactly my style which be probably why i love it girly frilly flowy i love how much material it have it flow and twirl in such a nice way because of the amount of fabric it s the right length that the amount of material be not overwhelm i m and it hit just above my knees i be currently months pregnant and it s plenty roomy to fit now and will also mask the post baby belly this summer the only con and the other reviewers touch on these as,perfect dress,0.5753260850906372
552,beautiful and unique great style and the color can be dress up or down i love it,perfect dress,0.5535632967948914
553,great transition dress very charm well make and comfortable it be a heavier material with a slip so it s a great spring dress if you have cooler days but i could see in the summer if you have f temps it could be a little warm i have a c d chest and i didn t find it too snug like the other reviewer pretty tts for maeve,perfect dress,0.5248868465423584
554,do really run large i find this dress to run large like the other reviewers have mention the quality be really nice and the sweater fabric be a nice touch it hit me right above the knee and i an it be a purplish pink as picture if it fit you properly you will be please with the quality color and unique style,perfect dress,0.4099103808403015
555,so cute and comfortable i m and get the m i think i d need the petite but i decide to try on the regular m in the store and the length be fine mid calf i give a for quality though because all the ones in my store be tear in the back where the shoulder meet the back i buy it anyway because it look like an easy fix and it be so darn cute and comfortable on,petite size,0.5519517660140991
556,i can wear a jumpsuit i never would have think that i could wear a jumpsuit and it actually look good on me but this be it the fabric be weight some so it lay very flatter and be very comfortable the sash can be tie several ways front back or side i will be travel in this to the beach and pair it with an retailer wrap and then wear it alone with sandals once we exit the freeze airplanes a racer back bra work great with this piece and the pocket be an add bonus it look like a d,perfect dress,0.39401406049728394
557,i personally love this romper there s a lot of fabric to it so it feel lush and substantial and the pocket they re so roomy i actually couldn t find my phone for a hot second the crotch of the legs because yes this thing be actually pant be very long and so i be very comfortable sit the two things i don t love about this piece include the downfall of all rompers imo not bathroom break friendly you basically have to disrobe and since the legs be so long you end up clingi,mid thigh,0.3677774667739868
558,comfortable i order the xxs petite only size in petite leave at the tme and that be right for me i usually should say use t get xs but with the looser style lately xxs seem to fit me better hte leg hem fall below my knee but not too low on the calf the waist be comfortable hte weird part be the fabric the sash part seem to be lighter and the softer part be on the inside so it would seem for reference i be lbs dd in waist,petite size,0.505622386932373
559,fantastic this be really flatter it s one of the best purchase i ve make through retailer i know it will work with a lot of different body type the medium fit me well i buy a petite version by mistake but it still fit,comfortable flatter,0.48684144020080566
560,exquisite this be one of those rare garment that be actually as flatter on me as it look on the model just like the picture it hang like a dress and emphasize my curve without seem too reveal the weight of the fabric create graceful movement while the loose cut keep it cool and breezy for reference i be and curvy d x x and i order a small petite this be a smaller size than i would wear in most style but it fit almost like it be make for me the tie hit slightl,perfect dress,0.5408031940460205
561,wonderful comfy this lovely number meet all my expectations order an xl and glad i do the fabric and style have flatter drape and it can be dress up or wear for a casual night out if it be available in another classic color or a subtle neutral pattern i d probably purchase a second one hint hint retailer,perfect dress,0.41015952825546265
562,super flatter romper you can t go wrong with this one it s be super flatter the size medium fit perfectly for reference i have a in chest ff and in the medium i be not over expose and it can be wear with a race back bra with it not show i wish it come i more color please retailer make this one in more color,comfortable flatter,0.48803919553756714
563,love it i m not a big fan of rompers but love this one it be very flatter and comfortable i love that you can dress it up with some heel and accessorizes or more casual with flats,comfortable flatter,0.47229671478271484
564,the best okay so i have an upcoming day of travel with four kid a husband on crutches and a flight leave at be for which i have to leave my house at be follow immediately by a le cirque show upon our arrival i ve be look for something to wear during this chaos and this be it the fabric be dreamy soft and the drape perfect yes it look like a dress but i be happy for the conservative pant jumpsuit it actually be the pocket hold my phone without sag and i can wear sneakers du,perfect dress,0.5357342958450317
565,amaze comfy and a dream this fit me perfectly with a little room but think it s mean to be this way so easier to get on and off this feel like a dream and be very good quality definitely a heavier piece but i like that it be so very flatter and drape beautifully to hide my tummy the back be adorable too retailer hit it out of park with this one grab it before it s too late i m a ddd and size and the large fit perfectly,comfortable flatter,0.4556252658367157
566,just a head up this be a romper pant and not a dress you can t tell from the picture i order think it be a dress but it s actually culottes i m not sure what you would call it the pull on style be awkward and the sash be bulky it definitely go back,perfect dress,0.5262365341186523
567,love it as everyone say the fabric weigh and therefore the romper be flow gracefully and it be real soft you can wear it without bra it look so flatter but still feel so comfortable it be the reason that i place an order online and it be also the first piece out of the package that i pair with excitement and go out full of contentment the only thing be that i receive mine with the place where the two band meet with the back break i have to sew them all together it almost felt li,soft material,0.4283965528011322
568,great concept but i really want to love this but the length of the pant be so awkward and dowdy if they be longer or shorter this would be a win nice fabric not too clingy so it be attractive on top and hips,perfect length,0.36633437871932983
569,really happy i love this it be comfortable flow and remind me of glamorous women in s movies i especially love that be completely look like a shirt its pant because i don t have to worry about my skirt fly up as i race around the city bra no bra doesn t matter which i love as someone with a larger bottom then top and be pretty tall i usually have trouble find one piece items that aren t too short in the crotch waist zone very roomy without look like a sack,perfect dress,0.4734705090522766
570,great first romper i ve never own a romper and never have any desire to but the classy design in black soft flowy fabric reel me in prompt me to push my boundaries a bite i m so glad i do i don t think i have any other piece of clothe that make me feel so classy or so fun and certainly not at the same time i wear it to work in an office environment with a cardigan and the cardigan go off after work as i run errands or play with the kid i love it and it even have pocket i m a sucker for,nice fabric,0.3412049412727356
571,love it flatter flowy comfortable the back strop have elastic so easy on and off flow when you walk the tie have two different type of black fabric match knit on one side a matte crepe on the other love the pocket very versatile piece,comfortable flatter,0.429757297039032
572,to cute i go to my local retailer store on saturday to pick up some new cute things that i have my eye on after collect the items i come in for i saw this romper i try it on and it be amaze comfortable soft and so versatile bonus i leave so tremendously happy it will be a win for many years to come,Unspecified,1.0
573,rompers aren t for me i order this after see the rave review it be not for me just like the culottes i order this romper make me feel like a grandma i say i d recommend to others bc of the other review but again this be not for me i also didn t like the back of the romper no way i could even get away with a racerback bra b c it s so low cut the good though it be super comfortable and be a nice heavy fabric tts also i m a med and the medium be correct in this,Unspecified,1.0
574,lovely dress for all season this dress be fantastic it s super flatter and very versatile for reference i be and lbs and usually a size in retailer dress the size medium fit perfectly highly recommend this item,perfect dress,0.6657499074935913
575,great spring summer dress i be excite for spring so i can wear this i purchase the orange it be actually more of a red but i like it colorful and flatter fit,perfect dress,0.5634955167770386
576,fabulous this dress be so comfortable and look so good i love the low back and the swing in the skirt i order the tangerine which be really more red than orange this be a simple slip on dress perfect for travel as it doesn t wrinkle i will wear this often when the warm weather arrive,perfect dress,0.5959612131118774
577,i love this dress this dress be lovely i m tempt to buy it in all of the pattern that i like but i m force myself to be economical i check regularly to see if it s on sale however then they re all mine this dress be soft comfortable classy and have the unique feature of have a low cut back my only complaint be that the hole for the arm droop sometimes so reveal my bra this could be from my shape however because i be rather busty the dress run true to size and be easy to clean it s one o,perfect dress,0.5749865770339966
578,lovely dress fit great very flatter flirty love it so much order another one in a different color can t wait for warm weather so i can wear these dress,perfect dress,0.6278086304664612
579,flimsy material i return this dress because the material be so flimsy and thin i be expect higher quality especially for the price i be disappoint it be a pretty dress and fit great but i felt like i be wear tissue paper,perfect dress,0.5259428024291992
580,almost like raid audrey hepburn s closet first of all a caveat i be not curvy at all i be average height but petite in term of feature and bone and such specifically i be feet inch tall and about pound and boyishly shape with a feminine and timeless style all this mean that i can get overwhelm by dress clothe with a lot of fabric or large print and such if you be shape like me this dress will be perfect for you it highlight your advantage slim and petite and give you curve that i wish i have natural,perfect dress,0.5282798409461975
581,fun flirty summery love the color sadly i have to keep only a few dress not all of them so that one be in my wish list if my xs petite go on sale in red and blue i be pal so that be hte better color for me i have not see the green in eprson but the neutral color be very nice too if you be not into red materila thin ish strecthy super comfortable may be cool in a cold area though brr fit xs petite fit perfectly everywhere surprisingly the shoulder be cap sleeves i dind t exepct have them fall,perfect dress,0.47189050912857056
582,easy to wear dress purchase the blue motif colorway which as other reviewers mention be cream mushroom black heavier line and very dark navy grid part look good with both my crop and duster length black cardigan print be a nice balance between neutral and interest a lighter weight knit but still opaque and skim over versus cling to the body the fit be very flatter and forgive the rush midsection be cut higher and lower on the side seam to give a more hourglass line the scoop b,perfect dress,0.5546637177467346
583,easy summer dress this be a great throw in your weekend bag summer dress it run a bite large especially on the top but i ll make it work back be a bite low so a cardigan would be require for office wear,perfect dress,0.4433014690876007
584,bite disappoint i want to love this dress the open back the lightweight fabric and fun print perfect for spring and summer it could be i m too tiny for this dress but the front of the dress wasn t flatter it just hang and there be an odd tuck in the waist that make it look like it balloon out under my chest above my waist,perfect dress,0.586869478225708
585,easy to wear dress i purchase this in the green nice print not overwhelm slip on hide a bra and be simply comfortable to wear can easily be dress up or down but i be look for a dress that i could slip on at the last minute to go out to dinner with friends i take it on a trip to florida and it do not wrinkle in my suitcase what more can you ask for,perfect dress,0.5048360228538513
586,love this dress this dress be so flatter and comfortable i get the green which be not too green this be the perfect dress for a spring day and can be dress up or dress down,perfect dress,0.5921840667724609
587,beautiful dress this dress be one of my new favorites i usually wear a medium petite but have to size down in order to get it to fit properly i be able to get the green one while visit in san francisco i wish more store have a petite section it be great to be able to try things on,perfect dress,0.5970069766044617
588,throw it on and go since there be so many color to choose from and the full price items sale be go on i go in person to retailer to check these great dress out glad i do online i be tear between several print but in the dress room there be a clear winner for me just for personal preference the print be still all great these dress be so flatter and comfortable great with a cardigan or jacket for work or sandals for the weekend definitely tts i be pretty much always a m in e,perfect dress,0.5008248090744019
589,my wife love this dress i buy this dress because i think it would look good on her and it do,perfect dress,0.5700978636741638
590,unreasonably flatter to my knowledge this dress look great on everyone the fabric be light and of moderate quality the finish be acceptable a great basic,comfortable flatter,0.6168044805526733
591,very pretty fress i get it in tangerine beautiful soft material very flatter and cute dress i be petite so i will have to do some alterations to make the top port shorter but other than that it s a perfect dress,perfect dress,0.6176069974899292
592,pop of posey i be so excite to order this dress however once it arrive i realize that the fit doesn t work for me i carry my weight in my stomach and backside and the dress cling to my trouble areas,perfect dress,0.4748295843601227
593,so flatter this be the most flatter dress i have buy in years the fact that it s machine washable be a huge plus fabric be so comfortable and the length be perfect i wear either m or l and go with the large for a little extra room but either would have fit well,comfortable flatter,0.5614765286445618
594,beautiful summer dress i saw this dress online and drive to the store to try it on i love it i buy the tangerine color which be really red and blue not black i be pound b and i get the xs the small be too loose in the upper portion and the arm hole be big like another reviewer report i have a long torso and the dress fit perfectly it s a lovely soft fabric and i will take it travel with me as it win t wrinkle and it s washable the back be cut low but surprisingly my bra didn t sh,perfect dress,0.518058717250824
595,great movement beautiful wash well in a garment bag on delicate have little clip in the shoulder to hold bra strap which be crucial with the scoop back if you have slop shoulder like mine i normally go for a large but be definitely a medium in this dress waist f bra only minor complaint be that the pattern at least on the red though probably also on the others be just print on the outside and the inside be fade almost white so since the side of the dress be slightly longer than,perfect dress,0.4698955714702606
596,super flatter beautiful dress this be my favorite dress i ve buy in the past year it be super flatter and can be wear for work or casual wear the fabric be soft and comfortable can t wait till the weather get warmer so i can start wear it regularly i m lbs i get the medium petite and it fit perfectly,perfect dress,0.5900830030441284
597,lovely dress but i would recommend order a size smaller than you normally do,perfect dress,0.5801095962524414
598,so fun and pretty i have to return my original order to size down the bottom half be fine with either size but the medium be baggy in the back torso area i m i buy the tangerine version which really be more red than orange it s versatile and can be pair with various third piece and shoe i do have a long torso and this waist be a bite short on me however,petite size,0.3950287103652954
599,feminine and flatter love this dress green feminine and flatter love this dress,perfect dress,0.5208734273910522
600,great dress but heavy material i just receive this dress and try it on it s a nice dress that be flatter but the material be much heavier that i expect it to be it s way to heavy to wear in the florida heat so unfortunately it s go back,perfect dress,0.5576967000961304
601,lovely line this dress be gorgeous and have beautiful line it be a little on the big side but the fabric drape enough that it doesn t matter,perfect dress,0.5680269002914429
602,great fit feel i love this dress and will be purchase it in other pattern the fit be incredibly flatter and the fabric be lovely doesn t wrinkle easy to wash and wear i be lbs bottom heavy with a c bra size i purchase the size large and it fit me perfectly though perhaps a little bite snug in the waist if i want a looser fit an xl would probably work though might be a bite loose on the top the low back hit just above my bra strap but do in fact cover all strap for reference,perfect dress,0.5224598050117493
603,buy it this dress be amaze order one with a discount the dark blue with flower print and it be become my go to for work so have to bite the bullet and order two other color full price size m fit perfect,perfect dress,0.6040249466896057
604,easy comfortable dress purchase dress in blue motif love it it be casual and comfortable no fuss dress love the sexy open scoop back that be just high enough to comfortably cover my bra strap,perfect dress,0.6260293126106262
605,this be a beautiful summer dress i especially love the expose back which be the perfect cut to not show your bra and feel professional enough for work plus it s comfortable drape nicely and be machine wash and dry,perfect dress,0.5669132471084595
606,gorgeous dress i be so glad i return this dress for a size down i be and lbs curvy and muscular build and the medium be surprisingly much too large on me i return it for a small and oh my it be perfect i plan on wear this to two summer weddings this year and will then wear it for work it really be a go anywhere do anything sort of dress,perfect dress,0.6007578372955322
607,perfect this be a perfectly lovely jersey dress it s really comfortable true to size and the cut be flatter you can wear it to work with heel or to the playground with your kid in sneakers or sandals i didn t want to take it off size be straightforward on this one just order your regular size there s nothing tricky about size the xxsp my regular size depict here be just above the knee and not quite as long as the product description great buy wait for boston weather to coope,perfect dress,0.4836750626564026
608,very flatter this dress be flatter in so many ways fit through the bodice with a lovely flare from the waist down to cover those hippy hips size be perfect i also buy it in the navy black color you can dress up with heel or down with flip flop,comfortable flatter,0.6074936389923096
609,i own three i buy this dress in three different pattern i love it so much i be and around pound usually a size six or eight in dress order the small and fit perfectly if a little bite curvy frame great for women on the busty side fit beautiful and be stretchy but not too clingy,petite size,0.4606456160545349
610,feminine dress size down i ve have this dress for a while now and wait to write a review glad i do i originally order the mp lbs while it look nice accentuate my waist it be a bite big in the chest area it probably would have be ok but i be picky about fit after debate for awhile i order the sp and it fit much better when i pull it out of the package i be worry it be too short but it s not it hit right above my knee in fact i compare both dress and there be not much of a diffe,perfect dress,0.4141227602958679
611,great dress super easy and cute i receive lot of compliment,perfect dress,0.6384799480438232
612,perfect if you have curve i order this dress the instant it appear online hop that tangerine would mean red and not orange and what luck it be the perfect red for my color nothing orange or bricky it be a true red the background color be actually a deep navy but it look almost black in some angle the fabric be super comfortable it s long enough for work easy and fun enough for a date and perfect for spring summer months my only problem with it be the top be too large i be a a ft,perfect dress,0.5466048717498779
613,this product fabric feel great it slip on easily be soft flatter it will definitely be my go to dress,perfect dress,0.49389663338661194
614,pretty for spring and summer i love the green pattern the fabric hang and move beautifully thick enough to cover undergarments without slip or liner ballet back be nice detail i m curvy and generally between s and m s have a little room to spare generally flatter piece great for summer,perfect dress,0.44814416766166687
615,love it this dress be soft and comfortable it s perfect for summer i order my usual size petite and it fit perfectly,perfect dress,0.5680603981018066
